,Date,Ticker,Position,Security,SEC filings,GICS Sector,GICS Sub-Industry,Headquarters Location,Date first added,CIK,Founded,Close,Dividends,High,Low,Open,Stock Splits,Volume,Daily Return,1-week MA Daily Return,Rolling Cumulative Volume,Daily P&L,Cumulative Daily P&L,Cumulative Daily Portfolio P&L,Yield
4,2018-07-19,YUM,22000.0,Yum! Brands Inc,reports,Consumer Discretionary,Restaurants,"Louisville, Kentucky",1997-10-06,1041061.0,1997,76.25259399414062,0.0,76.60823608161715,75.9642288060065,76.1276323236812,0.0,1585500.0,0.14446438419159746,0.2556795282204461,16697140105400.0,3178.2164522151443,311035.50574901403,101108.49922996157,0.14446438419159746
0,2018-07-20,AAPL,9000.0,Apple Inc.,reports,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1982-11-30,320193.0,1977,46.50257873535156,0.0,46.74305668266743,46.1940827422405,46.58516704641957,0.0,82704800.0,-0.6707235314906731,0.43369109373798287,16697235362700.0,-6036.511783416058,-161723.40284498406,101322.86424214953,-0.6707235314906731
1,2018-07-20,ABT,20000.0,Abbott Laboratories,reports,Health Care,Health Care Equipment,"North Chicago, Illinois",1964-03-31,1800.0,1888,61.0691032409668,0.0,61.763509891198275,61.03052427615558,61.34879521720921,0.0,5763700.0,-0.8557922412943869,0.6804399185660388,16697254848000.0,-17115.84482588774,-2147754.92273764,101322.86424214953,-0.855792241294387
2,2018-07-20,AMZN,6000.0,Amazon.com Inc.,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2005-11-18,1018724.0,1994,1813.699951171875,0.0,1834.8399658203125,1810.06005859375,1825.010009765625,0.0,3884400.0,12.47154259337189,3.417405442641974,16697353584500.0,74829.25556023134,7388235.983775827,101322.86424214953,12.47154259337189
3,2018-07-20,MMM,38000.0,3M Company,reports,Industrials,Industrial Conglomerates,"St. Paul, Minnesota",1976-08-09,66740.0,1902,187.43829345703125,0.0,188.36643555304263,184.0041705342541,185.0065656974253,0.0,2325400.0,1.2324291665988945,0.1998609186479367,16698453008800.0,46832.30833075799,7561654.255421682,101322.86424214953,1.2324291665988945
4,2018-07-20,YUM,22000.0,Yum! Brands Inc,reports,Consumer Discretionary,Restaurants,"Louisville, Kentucky",1997-10-06,1041061.0,1997,76.23334503173828,0.0,76.68511361484445,75.85847478903942,76.01227146985401,0.0,1426700.0,0.12789349820290974,0.2631987723574327,16699166936000.0,2813.6569604640144,313849.16270947806,101322.86424214953,0.12789349820290974
0,2018-07-23,AAPL,9000.0,Apple Inc.,reports,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1982-11-30,320193.0,1977,46.54385757446289,0.0,46.6288773238514,46.04589269912081,46.31794996676038,0.0,63957600.0,-0.6749649502622457,0.44158336065178433,16699243071700.0,-6074.6845523602115,-167798.08739734426,99713.71625767117,-0.6749649502622457
1,2018-07-23,ABT,20000.0,Abbott Laboratories,reports,Health Care,Health Care Equipment,"North Chicago, Illinois",1964-03-31,1800.0,1888,60.953365325927734,0.0,61.04016615051405,60.63509440941381,61.01123008959041,0.0,4790900.0,-0.8585440561863396,0.6972003050031507,16699255377800.0,-17170.88112372679,-2164925.8038613666,99713.71625767117,-0.8585440561863396
2,2018-07-23,AMZN,6000.0,Amazon.com Inc.,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2005-11-18,1018724.0,1994,1802.0,0.0,1819.0,1769.989990234375,1812.2099609375,0.0,3888500.0,12.34092380484698,3.376909670188591,16699355554500.0,74045.54282908188,7462281.526604909,99713.71625767117,12.34092380484698
3,2018-07-23,MMM,38000.0,3M Company,reports,Industrials,Industrial Conglomerates,"St. Paul, Minnesota",1976-08-09,66740.0,1902,184.55178833007812,0.0,187.05776939254557,183.4751399984822,187.05776939254557,0.0,3269100.0,1.1990557983691064,0.19768164292278492,16700335077800.0,45564.12033802604,7607218.375759709,99713.71625767117,1.1990557983691064
4,2018-07-23,YUM,22000.0,Yum! Brands Inc,reports,Consumer Discretionary,Restaurants,"Louisville, Kentucky",1997-10-06,1041061.0,1997,75.88732147216797,0.0,76.36792517327969,75.78158807124896,76.22374992969057,0.0,1019300.0,0.15225539848410236,0.2528258243316891,16700991832100.0,3349.618766650252,317198.7814761283,99713.71625767117,0.15225539848410236
0,2018-07-24,AAPL,9000.0,Apple Inc.,reports,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1982-11-30,320193.0,1977,46.88151168823242,0.0,47.041832773203694,46.65074851189666,46.74791078408968,0.0,74791600.0,-0.66168532075694,0.4220266624627399,16701083440300.0,-5955.16788681246,-173753.25528415674,101428.77185197663,-0.66168532075694
1,2018-07-24,ABT,20000.0,Abbott Laboratories,reports,Health Care,Health Care Equipment,"North Chicago, Illinois",1964-03-31,1800.0,1888,62.1107177734375,0.0,62.3132518349176,61.16555146167795,61.290931266967334,0.0,6545400.0,-0.8533083365148755,0.6913907682155939,16701099426500.0,-17066.16673029751,-2181991.9705916643,101428.77185197663,-0.8533083365148756
2,2018-07-24,AMZN,6000.0,Amazon.com Inc.,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2005-11-18,1018724.0,1994,1829.239990234375,0.0,1840.0,1809.3800048828125,1829.010009765625,0.0,4278700.0,12.472754945838053,3.435961523808423,16701226800300.0,74836.52967502832,7537118.056279938,101428.77185197663,12.472754945838053
3,2018-07-24,MMM,38000.0,3M Company,reports,Industrials,Industrial Conglomerates,"St. Paul, Minnesota",1976-08-09,66740.0,1902,186.25953674316406,0.0,187.66104027957968,176.87603436729685,179.0757264577988,0.0,8186500.0,1.2283243351786015,0.20186793838709677,16702338413600.0,46676.32473678686,7653894.700496496,101428.77185197663,1.2283243351786015
4,2018-07-24,YUM,22000.0,Yum! Brands Inc,reports,Consumer Discretionary,Restaurants,"Louisville, Kentucky",1997-10-06,1041061.0,1997,75.21448516845703,0.0,76.27181192778107,74.93573411976988,75.92577664895778,0.0,1492100.0,0.1335114571487013,0.2633169308893727,16703124767000.0,2937.252057271429,320136.03353339975,101428.77185197663,0.1335114571487013
0,2018-07-25,AAPL,9000.0,Apple Inc.,reports,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1982-11-30,320193.0,1977,47.323604583740234,0.0,47.33089156821856,46.743047639279304,46.89608172632986,0.0,66839600.0,-0.6596618554696352,0.4220629381858935,16703212028000.0,-5936.956699226716,-179690.21198338346,103084.13606116152,-0.6596618554696352
1,2018-07-25,ABT,20000.0,Abbott Laboratories,reports,Health Care,Health Care Equipment,"North Chicago, Illinois",1964-03-31,1800.0,1888,62.91120147705078,0.0,63.03657757670373,61.84065926574099,61.87923822521516,0.0,5863900.0,-0.8539123180914581,0.7002489501830305,16703227271600.0,-17078.246361829162,-2199070.2169534937,103084.13606116152,-0.8539123180914581
2,2018-07-25,AMZN,6000.0,Amazon.com Inc.,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2005-11-18,1018724.0,1994,1863.6099853515625,0.0,1863.8399658203125,1822.6400146484375,1829.300048828125,0.0,3738200.0,12.594347017222123,3.482530009613575,16703378099800.0,75566.08210333274,7612684.13838327,103084.13606116152,12.594347017222123
3,2018-07-25,MMM,38000.0,3M Company,reports,Industrials,Industrial Conglomerates,"St. Paul, Minnesota",1976-08-09,66740.0,1902,189.69369506835938,0.0,189.79579127023257,186.11106584216108,186.2131620440343,0.0,3345200.0,1.2564537343405888,0.202483338133875,16704582630600.0,47745.24190494238,7701639.942401438,103084.13606116152,1.2564537343405888
4,2018-07-25,YUM,22000.0,Yum! Brands Inc,reports,Consumer Discretionary,Restaurants,"Louisville, Kentucky",1997-10-06,1041061.0,1997,75.6181869506836,0.0,75.6662502556783,74.6665936459204,74.6665936459204,0.0,1286300.0,0.1267279597246496,0.2692578153081756,16705405450200.0,2788.015113942291,322924.048647342,103084.13606116152,0.1267279597246496
0,2018-07-26,AAPL,9000.0,Apple Inc.,reports,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1982-11-30,320193.0,1977,47.17543029785156,0.0,47.6005216946243,47.02968319349978,47.2725925630842,0.0,76304000.0,-0.6638622653417681,0.4093916856387666,16705507042300.0,-5974.7603880759125,-185664.97237145936,103411.58839813167,-0.6638622653417681
1,2018-07-26,ABT,20000.0,Abbott Laboratories,reports,Health Care,Health Care Equipment,"North Chicago, Illinois",1964-03-31,1800.0,1888,63.325923919677734,0.0,63.55739034694394,62.564005931817036,63.03658536695619,0.0,5517000.0,-0.8351788726788438,0.6051406069610523,16705522955300.0,-16703.577453576876,-2215773.7944070706,103411.58839813167,-0.8351788726788438
2,2018-07-26,AMZN,6000.0,Amazon.com Inc.,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2005-11-18,1018724.0,1994,1808.0,0.0,1844.6800537109375,1804.5,1839.0,0.0,9924400.0,12.045404611033884,3.26765639763138,16705794674600.0,72272.42766620331,7684956.566049473,103411.58839813167,12.045404611033884
3,2018-07-26,MMM,38000.0,3M Company,reports,Industrials,Industrial Conglomerates,"St. Paul, Minnesota",1976-08-09,66740.0,1902,193.0164337158203,0.0,193.46193794998726,189.9442715262704,190.16703072451602,0.0,2848300.0,1.3521031706518647,0.22824837106105242,16707108847400.0,51379.92048477086,7753019.862886209,103411.58839813167,1.3521031706518647
4,2018-07-26,YUM,22000.0,Yum! Brands Inc,reports,Consumer Discretionary,Restaurants,"Louisville, Kentucky",1997-10-06,1041061.0,1997,75.88732147216797,0.0,77.48292927990552,75.48361612325745,75.6181845728943,0.0,2195100.0,0.11079900403683134,0.23965024187438502,16707969614500.0,2437.5780888102895,325361.62673615234,103411.58839813167,0.11079900403683134
0,2018-07-27,AAPL,9000.0,Apple Inc.,reports,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1982-11-30,320193.0,1977,46.390830993652344,0.0,47.41348108431308,46.1770732659452,47.36489995103886,0.0,96096000.0,-0.6648910590168224,0.40242116165702796,16708083684700.0,-5984.019531151402,-191648.99190261075,105100.58135040767,-0.6648910590168224
1,2018-07-27,ABT,20000.0,Abbott Laboratories,reports,Health Care,Health Care Equipment,"North Chicago, Illinois",1964-03-31,1800.0,1888,62.94013977050781,0.0,63.46094473506395,62.65080122635945,63.181252771236494,0.0,4299000.0,-0.8295090676891381,0.5715974009326976,16708103170100.0,-16590.181353782762,-2232363.9757608534,105100.58135040767,-0.8295090676891381
2,2018-07-27,AMZN,6000.0,Amazon.com Inc.,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2005-11-18,1018724.0,1994,1817.27001953125,0.0,1880.050048828125,1806.530029296875,1876.050048828125,0.0,9681000.0,12.124099331654664,3.2536205301501093,16708344793900.0,72744.59598992798,7757701.162039401,105100.58135040767,12.124099331654664
3,2018-07-27,MMM,38000.0,3M Company,reports,Industrials,Industrial Conglomerates,"St. Paul, Minnesota",1976-08-09,66740.0,1902,192.51524353027344,0.0,195.4667429389918,191.98620986787247,193.68469754373243,0.0,2248000.0,1.38051962006944,0.230128050879914,16709425713100.0,52459.745562638724,7805479.608448848,105100.58135040767,1.38051962006944
4,2018-07-27,YUM,22000.0,Yum! Brands Inc,reports,Consumer Discretionary,Restaurants,"Louisville, Kentucky",1997-10-06,1041061.0,1997,75.84889221191406,0.0,76.47367126025821,75.31061099064185,76.37755197077693,0.0,1376600.0,0.11229275830796037,0.24035954761808406,16710289680600.0,2470.440682775128,327832.06741892744,105100.58135040767,0.11229275830796037
0,2018-07-30,AAPL,9000.0,Apple Inc.,reports,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1982-11-30,320193.0,1977,46.130916595458984,0.0,46.68717738872772,45.926873626386815,46.61430384077263,0.0,84118000.0,-0.6687345221070962,0.4156666741215361,16710391590900.0,-6018.610698963866,-197667.60260157462,103633.20840025027,-0.6687345221070962
1,2018-07-30,ABT,20000.0,Abbott Laboratories,reports,Health Care,Health Care Equipment,"North Chicago, Illinois",1964-03-31,1800.0,1888,62.85333251953125,0.0,63.181250012460026,62.66044507064456,62.66044507064456,0.0,5108300.0,-0.8236537507670707,0.5433706137471118,16710405946300.0,-16473.075015341416,-2248837.050776195,103633.20840025027,-0.8236537507670708
2,2018-07-30,AMZN,6000.0,Amazon.com Inc.,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2005-11-18,1018724.0,1994,1779.219970703125,0.0,1829.5,1766.02001953125,1827.3299560546875,0.0,6562300.0,11.998758683502196,3.2009641850509576,16710640267300.0,71992.55210101318,7829693.714140414,103633.20840025027,11.998758683502196
3,2018-07-30,MMM,38000.0,3M Company,reports,Industrials,Industrial Conglomerates,"St. Paul, Minnesota",1976-08-09,66740.0,1902,190.3804931640625,0.0,194.21372437056007,190.04636145886752,193.28558231860995,0.0,2040500.0,1.3594430237797057,0.21978379417111765,16711665558500.0,51658.83490362882,7857138.443352477,103633.20840025027,1.3594430237797057
4,2018-07-30,YUM,22000.0,Yum! Brands Inc,reports,Consumer Discretionary,Restaurants,"Louisville, Kentucky",1997-10-06,1041061.0,1997,75.68547058105469,0.0,75.89693738787543,75.24331604562529,75.87771646608748,0.0,1441200.0,0.11243214135970599,0.239226988754836,16712498756500.0,2473.5071099135316,330305.57452884095,103633.20840025027,0.11243214135970599
0,2018-07-31,AAPL,9000.0,Apple Inc.,reports,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1982-11-30,320193.0,1977,46.22322082519531,0.0,46.672604627117984,45.992457672790174,46.225652290975006,0.0,157492000.0,-0.6693644022241857,0.40405206302985974,16712673662200.0,-6024.279620017671,-203691.8822215923,102693.73418690004,-0.6693644022241857
1,2018-07-31,ABT,20000.0,Abbott Laboratories,reports,Health Care,Health Care Equipment,"North Chicago, Illinois",1964-03-31,1800.0,1888,63.21018600463867,0.0,63.432005847710606,62.9401406174981,63.04623092790118,0.0,5399400.0,-0.8217070876307184,0.5486545715197492,16712690403200.0,-16434.141752614367,-2265271.192528809,102693.73418690004,-0.8217070876307183
2,2018-07-31,AMZN,6000.0,Amazon.com Inc.,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2005-11-18,1018724.0,1994,1777.43994140625,0.0,1801.8299560546875,1739.3199462890625,1786.489990234375,0.0,5738700.0,11.502206013355858,3.1734542313316334,16712900261100.0,69013.23608013515,7898706.9502205495,102693.73418690004,11.502206013355858
3,2018-07-31,MMM,38000.0,3M Company,reports,Industrials,Industrial Conglomerates,"St. Paul, Minnesota",1976-08-09,66740.0,1902,197.06312561035156,0.0,197.49006301975606,191.6613321155241,192.33887184229783,0.0,3573100.0,1.4630645094231598,0.235483901280484,16714086666900.0,55596.45135808007,7912734.894710557,102693.73418690004,1.4630645094231598
4,2018-07-31,YUM,22000.0,Yum! Brands Inc,reports,Consumer Discretionary,Restaurants,"Louisville, Kentucky",1997-10-06,1041061.0,1997,76.2141342163086,0.0,76.82930635425556,75.68546722271495,75.79120062143367,0.0,2030000.0,0.024657641878038983,0.27337186957717763,16714994568800.0,542.4681213168576,330848.0426501578,102693.73418690004,0.024657641878038983
0,2018-08-01,AAPL,9000.0,Apple Inc.,reports,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1982-11-30,320193.0,1977,48.94623947143555,0.0,49.00939457512215,47.92844858864166,48.37054543395668,0.0,271742800.0,-0.6461788139281804,0.43160328312722396,16715285575200.0,-5815.609325353624,-209507.49154694594,101198.18733170282,-0.6461788139281804
1,2018-08-01,ABT,20000.0,Abbott Laboratories,reports,Health Care,Health Care Equipment,"North Chicago, Illinois",1964-03-31,1800.0,1888,62.477203369140625,0.0,63.4127230461424,62.40969201916035,63.02694074989003,0.0,4162900.0,-0.8279765330841669,0.578978358493976,16715298248200.0,-16559.530661683337,-2281830.7231904925,101198.18733170282,-0.8279765330841669
2,2018-08-01,AMZN,6000.0,Amazon.com Inc.,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2005-11-18,1018724.0,1994,1797.1700439453125,0.0,1798.43994140625,1776.02001953125,1784.0,0.0,4153100.0,11.478520148081817,3.16036924934799,16715454052000.0,68871.1208884909,7967578.071109041,101198.18733170282,11.478520148081817
3,2018-08-01,MMM,38000.0,3M Company,reports,Industrials,Industrial Conglomerates,"St. Paul, Minnesota",1976-08-09,66740.0,1902,192.1718292236328,0.0,195.89367403501754,192.00475627723688,195.81942096576657,0.0,2066600.0,1.4108945130410295,0.2254591094794499,16716537129500.0,53613.99149555912,7966348.886206116,101198.18733170282,1.4108945130410295
4,2018-08-01,YUM,22000.0,Yum! Brands Inc,reports,Consumer Discretionary,Restaurants,"Louisville, Kentucky",1997-10-06,1041061.0,1997,76.38715362548828,0.0,76.5409429968577,75.27214951598044,75.88732166831907,0.0,2766100.0,0.049464315213171225,0.27561132460924986,16717308982800.0,1088.214934689767,331936.25758484757,101198.18733170282,0.049464315213171225
0,2018-08-02,AAPL,9000.0,Apple Inc.,reports,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1982-11-30,320193.0,1977,50.37697219848633,0.0,50.617453800069114,48.66689192896131,48.72276004413613,0.0,249616000.0,-0.644758673539712,0.44576077896657684,16717575746700.0,-5802.828061857407,-215310.31960880334,103558.67910241269,-0.644758673539712
1,2018-08-02,ABT,20000.0,Abbott Laboratories,reports,Health Care,Health Care Equipment,"North Chicago, Illinois",1964-03-31,1800.0,1888,62.28432083129883,0.0,62.47720831560372,61.638135985780075,62.20716289430253,0.0,4706200.0,-0.8326590037921492,0.5993914328252294,16717590969300.0,-16653.180075842985,-2298483.9032663354,103558.67910241269,-0.8326590037921493
2,2018-08-02,AMZN,6000.0,Amazon.com Inc.,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2005-11-18,1018724.0,1994,1834.3299560546875,0.0,1836.56005859375,1786.0,1788.77001953125,0.0,4354700.0,11.904970019460299,3.231345195607809,16717718666100.0,71429.8201167618,8039007.891225803,103558.67910241269,11.904970019460299
3,2018-08-02,MMM,38000.0,3M Company,reports,Industrials,Industrial Conglomerates,"St. Paul, Minnesota",1976-08-09,66740.0,1902,190.76104736328125,0.0,191.1879989667096,189.20177541126412,191.15086535128555,0.0,1699700.0,1.3998416705826706,0.22144293632590523,16718738830100.0,53193.983482141484,8019542.869688257,103558.67910241269,1.3998416705826706
4,2018-08-02,YUM,22000.0,Yum! Brands Inc,reports,Consumer Discretionary,Restaurants,"Louisville, Kentucky",1997-10-06,1041061.0,1997,77.50215148925781,0.0,77.99236932589929,75.18564542478491,75.93538603763034,0.0,2732500.0,0.06322198369135466,0.27329287082232695,16719471453400.0,1390.8836412098026,333327.14122605737,103558.67910241269,0.06322198369135466
0,2018-08-03,AAPL,9000.0,Apple Inc.,reports,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1982-11-30,320193.0,1977,50.5227165222168,0.0,50.70489853284667,49.9130116878139,50.28952191774947,0.0,133789600.0,-0.647227609192424,0.45245412586317163,16719621415700.0,-5825.048482731816,-221135.36809153517,102112.69154388027,-0.647227609192424
1,2018-08-03,ABT,20000.0,Abbott Laboratories,reports,Health Care,Health Care Equipment,"North Chicago, Illinois",1964-03-31,1800.0,1888,62.91120147705078,0.0,62.92084069828121,62.14928358335022,62.46754712218988,0.0,3945000.0,-0.8331754556475042,0.5930806094927654,16719633194200.0,-16663.509112950083,-2315147.4123792853,102112.69154388027,-0.8331754556475042
2,2018-08-03,AMZN,6000.0,Amazon.com Inc.,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2005-11-18,1018724.0,1994,1823.2900390625,0.0,1841.0,1821.5,1837.739990234375,0.0,3460500.0,11.591128970648903,3.1868694787883403,16719753676200.0,69546.77382389341,8108554.665049696,102112.69154388027,11.591128970648901
3,2018-08-03,MMM,38000.0,3M Company,reports,Industrials,Industrial Conglomerates,"St. Paul, Minnesota",1976-08-09,66740.0,1902,192.3945770263672,0.0,192.66374617655023,190.4547633622311,191.12302683274234,0.0,1299900.0,1.4107859631928303,0.22154528822362513,16720652868900.0,53609.86660132755,8073152.736289584,102112.69154388027,1.4107859631928303
4,2018-08-03,YUM,22000.0,Yum! Brands Inc,reports,Consumer Discretionary,Restaurants,"Louisville, Kentucky",1997-10-06,1041061.0,1997,78.68443298339844,0.0,78.91512069030207,77.54059390872501,77.76167482235391,0.0,2194000.0,0.0656640324700553,0.27266898909127135,16721314327200.0,1444.6087143412165,334771.7499403986,102112.69154388027,0.0656640324700553
0,2018-08-06,AAPL,9000.0,Apple Inc.,reports,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1982-11-30,320193.0,1977,50.78506088256836,0.0,50.82878278756544,50.299242170142406,50.52514609229922,0.0,101701600.0,-0.6464223505922513,0.45539578618651255,16721430875700.0,-5817.801155330261,-226953.16924686544,102430.1444372915,-0.6464223505922513
1,2018-08-06,ABT,20000.0,Abbott Laboratories,reports,Health Care,Health Care Equipment,"North Chicago, Illinois",1964-03-31,1800.0,1888,62.920841217041016,0.0,63.17160077659848,62.65079585667954,62.77617195736617,0.0,3690700.0,-0.8337889855694484,0.5847078184269745,16721442186400.0,-16675.77971138897,-2331823.1920906743,102430.1444372915,-0.8337889855694484
2,2018-08-06,AMZN,6000.0,Amazon.com Inc.,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2005-11-18,1018724.0,1994,1847.75,0.0,1847.77001953125,1818.9200439453125,1825.81005859375,0.0,3391800.0,11.766805291427229,3.1810882543796546,16721584813100.0,70600.83174856337,8179155.49679826,102430.1444372915,11.766805291427229
3,2018-08-06,MMM,38000.0,3M Company,reports,Industrials,Industrial Conglomerates,"St. Paul, Minnesota",1976-08-09,66740.0,1902,191.8469696044922,0.0,192.55236666572915,190.491890066802,192.54307618082368,0.0,1063800.0,1.3941344018207245,0.2179671279480738,16722416403500.0,52977.10726918753,8126129.843558772,102430.1444372915,1.3941344018207245
4,2018-08-06,YUM,22000.0,Yum! Brands Inc,reports,Consumer Discretionary,Restaurants,"Louisville, Kentucky",1997-10-06,1041061.0,1997,78.42491912841797,0.0,79.60720762118508,78.27112973646156,78.70367019310991,0.0,1749000.0,0.06117210392090145,0.2700911540011405,16723070365200.0,1345.786286259832,336117.53622665844,102430.1444372915,0.06117210392090145
0,2018-08-07,AAPL,9000.0,Apple Inc.,reports,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1982-11-30,320193.0,1977,50.308956146240234,0.0,50.88950935047481,50.22393639026133,50.84578744614456,0.0,102349600.0,-0.6498818301920674,0.46110623636391024,16723188688100.0,-5848.936471728606,-232802.10571859404,103733.4658811992,-0.6498818301920674
1,2018-08-07,ABT,20000.0,Abbott Laboratories,reports,Health Care,Health Care Equipment,"North Chicago, Illinois",1964-03-31,1800.0,1888,62.43861389160156,0.0,62.997997759080995,62.42897467050243,62.862975081852724,0.0,3329000.0,-0.8341163259721701,0.5652728470757251,16723202967700.0,-16682.326519443403,-2348505.5186101175,103733.4658811992,-0.8341163259721701
2,2018-08-07,AMZN,6000.0,Amazon.com Inc.,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2005-11-18,1018724.0,1994,1862.47998046875,0.0,1869.719970703125,1846.27001953125,1854.530029296875,0.0,3377500.0,11.94406192645057,3.2191476604810156,16723332560400.0,71664.37155870341,8250819.868356964,103733.4658811992,11.944061926450567
3,2018-08-07,MMM,38000.0,3M Company,reports,Industrials,Industrial Conglomerates,"St. Paul, Minnesota",1976-08-09,66740.0,1902,193.58261108398438,0.0,194.54787266891805,192.46882919678976,193.06283959420855,0.0,1314600.0,1.408582450837817,0.22331180817866264,16724211260000.0,53526.13313183705,8179655.976690609,103733.4658811992,1.408582450837817
4,2018-08-07,YUM,22000.0,Yum! Brands Inc,reports,Consumer Discretionary,Restaurants,"Louisville, Kentucky",1997-10-06,1041061.0,1997,78.17501068115234,0.0,78.80940384167603,77.67517865559401,78.40569843648537,0.0,2181900.0,0.04882837190139746,0.26029418769405377,16724869507700.0,1074.224181830744,337191.7604084892,103733.4658811992,0.04882837190139746
0,2018-08-08,AAPL,9000.0,Apple Inc.,reports,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1982-11-30,320193.0,1977,50.34297180175781,0.0,50.479000469074286,49.67983019533843,50.051481270864926,0.0,90102000.0,-0.6526363101134044,0.46371089786025077,16724971836200.0,-5873.726791020639,-238675.83250961467,104309.91390097264,-0.6526363101134044
1,2018-08-08,ABT,20000.0,Abbott Laboratories,reports,Health Care,Health Care Equipment,"North Chicago, Illinois",1964-03-31,1800.0,1888,62.535057067871094,0.0,62.98835063385891,62.265011715755115,62.43861335042739,0.0,4103100.0,-0.8336877863787442,0.5701904146158884,16724982361400.0,-16673.755727574884,-2365179.274337692,104309.91390097264,-0.8336877863787442
2,2018-08-08,AMZN,6000.0,Amazon.com Inc.,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2005-11-18,1018724.0,1994,1886.52001953125,0.0,1891.510009765625,1854.5,1861.0,0.0,3963000.0,12.173479527534054,3.254365100199041,16725094883600.0,73040.87716520432,8323860.7455221675,104309.91390097264,12.173479527534054
3,2018-08-08,MMM,38000.0,3M Company,reports,Industrials,Industrial Conglomerates,"St. Paul, Minnesota",1976-08-09,66740.0,1902,192.25535583496094,0.0,194.01882017661,191.91194778667628,193.50835334667056,0.0,1052100.0,1.3846643240153118,0.21518140408013994,16725886323200.0,52617.244312581846,8232273.221003191,104309.91390097264,1.3846643240153118
4,2018-08-08,YUM,22000.0,Yum! Brands Inc,reports,Consumer Discretionary,Restaurants,"Louisville, Kentucky",1997-10-06,1041061.0,1997,78.74210357666016,0.0,78.97279861845833,78.07887549842295,78.194215685892,0.0,1531700.0,0.05451249735372755,0.26327999456480855,16726461507600.0,1199.274941782006,338391.0353502712,104309.91390097264,0.05451249735372754
0,2018-08-09,AAPL,9000.0,Apple Inc.,reports,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1982-11-30,320193.0,1977,50.73891067504883,0.0,50.95752762666862,50.33082100378824,50.89680028382947,0.0,93970400.0,-0.653173409996461,0.47832502399443805,16726566840400.0,-5878.560689968149,-244554.39319958282,103323.53620771489,-0.653173409996461
1,2018-08-09,ABT,20000.0,Abbott Laboratories,reports,Health Care,Health Care Equipment,"North Chicago, Illinois",1964-03-31,1800.0,1888,62.3421745300293,0.0,62.75688916997911,62.28430976665452,62.486843796650774,0.0,2578500.0,-0.8362648075376775,0.5760943255028657,16726577275400.0,-16725.29615075355,-2381904.570488446,103323.53620771489,-0.8362648075376775
2,2018-08-09,AMZN,6000.0,Amazon.com Inc.,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2005-11-18,1018724.0,1994,1898.52001953125,0.0,1914.5699462890625,1877.47998046875,1882.0,0.0,4860400.0,12.147216835855126,3.2653973648377983,16726683770200.0,72883.30101513075,8396744.046537299,103323.53620771489,12.147216835855126
3,2018-08-09,MMM,38000.0,3M Company,reports,Industrials,Industrial Conglomerates,"St. Paul, Minnesota",1976-08-09,66740.0,1902,190.06492614746094,0.0,193.0257015261616,189.79577118681706,192.2553419321483,0.0,1812600.0,1.3569338711577243,0.2102770492567055,16727481404300.0,51563.487103993524,8283836.708107184,103323.53620771489,1.3569338711577243
4,2018-08-09,YUM,22000.0,Yum! Brands Inc,reports,Consumer Discretionary,Restaurants,"Louisville, Kentucky",1997-10-06,1041061.0,1997,79.52069854736328,0.0,79.84750557257226,78.93436139420022,78.93436139420022,0.0,1367000.0,0.06730022405965039,0.267663455352903,16728082217300.0,1480.6049293123085,339871.6402795835,103323.53620771489,0.06730022405965039
