Date,High,Low,Open,Close,Volume,Adj Close
2020-04-01,62.18000030517578,59.782501220703125,61.625,60.227500915527344,176218400.0,59.95680618286133
2020-04-02,61.287498474121094,59.224998474121094,60.084999084472656,61.23249816894531,165934000.0,60.9572868347168
2020-04-03,61.42499923706055,59.74250030517578,60.70000076293945,60.352500915527344,32470000.0,60.081241607666016
2020-04-06,65.77749633789062,62.345001220703125,62.724998474121094,65.61750030517578,50455100.0,65.32257843017578
2020-04-07,67.92500305175781,64.75,67.69999694824219,64.85749816894531,50721800.0,64.56599426269531
2020-04-08,66.84249877929688,65.30750274658203,65.68499755859375,66.51750183105469,42223800.0,66.21853637695312
2020-04-09,67.51750183105469,66.17500305175781,67.17500305175781,66.99749755859375,40529100.0,66.69637298583984
2020-04-13,68.42500305175781,66.4574966430664,67.07749938964844,68.3125,32755700.0,68.0054702758789
2020-04-14,72.0625,69.51249694824219,70.0,71.76249694824219,48748700.0,71.43995666503906
2020-04-15,71.5824966430664,70.15750122070312,70.5999984741211,71.10749816894531,32788600.0,70.78790283203125
2020-04-16,72.05000305175781,70.5875015258789,71.84500122070312,71.67250061035156,38845800.0,71.3503646850586
2020-04-17,71.73750305175781,69.21499633789062,71.17250061035156,70.69999694824219,53756600.0,70.38223266601562
2020-04-20,70.41999816894531,69.2125015258789,69.48750305175781,69.23249816894531,130015200.0,68.92132568359375
2020-04-21,69.3125,66.35749816894531,69.06999969482422,67.09249877929688,180991600.0,66.79094696044922
2020-04-22,69.4749984741211,68.05000305175781,68.40249633789062,69.0250015258789,117057200.0,68.71475982666016
2020-04-23,70.4375,68.71749877929688,68.96749877929688,68.75749969482422,124814400.0,68.4484634399414
2020-04-24,70.75250244140625,69.25,69.30000305175781,70.74250030517578,126508800.0,70.42454528808594
2020-04-27,71.13500213623047,69.98750305175781,70.44999694824219,70.7925033569336,117087600.0,70.47431945800781
2020-04-28,71.4574966430664,69.55000305175781,71.2699966430664,69.6449966430664,112004800.0,69.33197021484375
2020-04-29,72.4175033569336,70.97250366210938,71.18250274658203,71.93250274658203,137280800.0,71.60919952392578
2020-04-30,73.63249969482422,72.0875015258789,72.48999786376953,73.44999694824219,183064000.0,73.119873046875
2020-05-01,74.75,71.4625015258789,71.5625,72.26750183105469,240616800.0,71.94268798828125
2020-05-04,73.42250061035156,71.58000183105469,72.2925033569336,73.29000091552734,133568000.0,72.9605941772461
2020-05-05,75.25,73.61499786376953,73.76499938964844,74.38999938964844,147751200.0,74.05564880371094
2020-05-06,75.80999755859375,74.71749877929688,75.11499786376953,75.15750122070312,142333600.0,74.81969451904297
2020-05-07,76.2925033569336,75.49250030517578,75.80500030517578,75.93499755859375,115215200.0,75.59369659423828
2020-05-08,77.5875015258789,76.07250213623047,76.41000366210938,77.53250122070312,134048000.0,77.39295959472656
2020-05-11,79.26249694824219,76.80999755859375,77.0250015258789,78.75250244140625,145946400.0,78.61076354980469
2020-05-12,79.92250061035156,77.72750091552734,79.4574966430664,77.85250091552734,162301200.0,77.71238708496094
2020-05-13,78.98750305175781,75.80249786376953,78.0374984741211,76.9124984741211,200622400.0,76.7740707397461
2020-05-14,77.44750213623047,75.38249969482422,76.12750244140625,77.38500213623047,158929200.0,77.2457275390625
2020-05-15,76.9749984741211,75.05249786376953,75.0875015258789,76.92749786376953,166348400.0,76.78904724121094
2020-05-18,79.125,77.58000183105469,78.2925033569336,78.73999786376953,135372400.0,78.59828186035156
2020-05-19,79.62999725341797,78.25250244140625,78.75749969482422,78.28500366210938,101729600.0,78.14411163330078
2020-05-20,79.87999725341797,79.12999725341797,79.16999816894531,79.80750274658203,111504800.0,79.66387176513672
2020-05-21,80.22250366210938,78.96749877929688,79.66500091552734,79.2125015258789,102688800.0,79.06993865966797
2020-05-22,79.80750274658203,78.8375015258789,78.94249725341797,79.72250366210938,81803200.0,79.57902526855469
2020-05-26,81.05999755859375,79.125,80.875,79.18250274658203,125522000.0,79.03999328613281
2020-05-27,79.67749786376953,78.27249908447266,79.03500366210938,79.52749633789062,112945200.0,79.38436889648438
2020-05-28,80.86000061035156,78.90750122070312,79.19249725341797,79.5625,133560800.0,79.41930389404297
2020-05-29,80.2874984741211,79.11750030517578,79.8125,79.48500061035156,153598000.0,79.34194946289062
2020-06-01,80.5875015258789,79.30249786376953,79.4375,80.4625015258789,80791200.0,80.31768798828125
2020-06-02,80.86000061035156,79.73249816894531,80.1875,80.83499908447266,87642800.0,80.68951416015625
2020-06-03,81.55000305175781,80.57499694824219,81.16500091552734,81.27999877929688,104491200.0,81.13371276855469
2020-06-04,81.40499877929688,80.19499969482422,81.09750366210938,80.58000183105469,87560400.0,80.43497467041016
2020-06-05,82.9375,80.80750274658203,80.8375015258789,82.875,137250400.0,82.72584533691406
2020-06-08,83.4000015258789,81.83000183105469,82.5625,83.36499786376953,95654400.0,83.21495819091797
2020-06-09,86.40249633789062,83.00250244140625,83.03500366210938,85.99749755859375,147712400.0,85.84272003173828
2020-06-10,88.69249725341797,86.52249908447266,86.9749984741211,88.20999908447266,166651600.0,88.05123901367188
2020-06-11,87.76499938964844,83.87000274658203,87.32749938964844,83.9749984741211,201662400.0,83.82386016845703
2020-06-12,86.94999694824219,83.55500030517578,86.18000030517578,84.69999694824219,200146000.0,84.54755401611328
2020-06-15,86.41999816894531,83.1449966430664,83.3125,85.74749755859375,138808800.0,85.59317016601562
2020-06-16,88.30000305175781,86.18000030517578,87.86499786376953,88.0199966430664,165428800.0,87.86157989501953
2020-06-17,88.8499984741211,87.77249908447266,88.7874984741211,87.89749908447266,114406400.0,87.73930358886719
2020-06-18,88.36250305175781,87.30500030517578,87.85250091552734,87.93250274658203,96820400.0,87.77424621582031
2020-06-19,89.13999938964844,86.2874984741211,88.66000366210938,87.43000030517578,264476000.0,87.27264404296875
2020-06-22,89.86499786376953,87.7874984741211,87.83499908447266,89.71749877929688,135445200.0,89.5560302734375
2020-06-23,93.09500122070312,90.56749725341797,91.0,91.63249969482422,212155600.0,91.46758270263672
2020-06-24,92.19750213623047,89.62999725341797,91.25,90.01499938964844,192623200.0,89.85299682617188
2020-06-25,91.25,89.39250183105469,90.17500305175781,91.20999908447266,137522400.0,91.04584503173828
2020-06-26,91.33000183105469,88.25499725341797,91.10250091552734,88.40750122070312,205256800.0,88.2483901977539
2020-06-29,90.5425033569336,87.81999969482422,88.3125,90.44499969482422,130646000.0,90.28221893310547
2020-06-30,91.49500274658203,90.0,90.0199966430664,91.19999694824219,140223200.0,91.03585815429688
2020-07-01,91.83999633789062,90.97750091552734,91.27999877929688,91.02749633789062,110737200.0,90.8636703491211
2020-07-02,92.61750030517578,90.91000366210938,91.9625015258789,91.02749633789062,114041600.0,90.8636703491211
2020-07-06,93.94499969482422,92.46749877929688,92.5,93.4625015258789,118655600.0,93.2942886352539
2020-07-07,94.65499877929688,93.05750274658203,93.85250091552734,93.17250061035156,112424400.0,93.00481414794922
2020-07-08,95.375,94.08999633789062,94.18000030517578,95.34249877929688,117092000.0,95.17090606689453
2020-07-09,96.31749725341797,94.67250061035156,96.26249694824219,95.75250244140625,125642800.0,95.58016967773438
2020-07-10,95.9800033569336,94.70500183105469,95.33499908447266,95.91999816894531,90257200.0,95.74736785888672
2020-07-13,99.95500183105469,95.25749969482422,97.26499938964844,95.47750091552734,191649200.0,95.3056640625
2020-07-14,97.25499725341797,93.87750244140625,94.83999633789062,97.05750274658203,170989200.0,96.88282012939453
2020-07-15,99.24749755859375,96.48999786376953,98.98999786376953,97.7249984741211,153198000.0,97.54911804199219
2020-07-16,97.40499877929688,95.90499877929688,96.5625,96.52249908447266,110577600.0,96.3487777709961
2020-07-17,97.14749908447266,95.83999633789062,96.98750305175781,96.32749938964844,92186800.0,96.15412902832031
2020-07-20,98.5,96.0625,96.4175033569336,98.35749816894531,90318000.0,98.18048095703125
2020-07-21,99.25,96.74250030517578,99.17250061035156,97.0,103646000.0,96.82542419433594
2020-07-22,97.9749984741211,96.60250091552734,96.69249725341797,97.27249908447266,89001600.0,97.0974349975586
2020-07-23,97.07749938964844,92.01000213623047,96.99749755859375,92.84500122070312,197004400.0,92.67790222167969
2020-07-24,92.97000122070312,89.1449966430664,90.98750305175781,92.61499786376953,185438800.0,92.44831085205078
2020-07-27,94.90499877929688,93.4800033569336,93.70999908447266,94.80999755859375,121214000.0,94.63935852050781
2020-07-28,94.55000305175781,93.24749755859375,94.36750030517578,93.25250244140625,103625600.0,93.08467102050781
2020-07-29,95.2300033569336,93.7125015258789,93.75,95.04000091552734,90329200.0,94.86894989013672
2020-07-30,96.29750061035156,93.76750183105469,94.1875,96.19000244140625,158130000.0,96.01688385009766
2020-07-31,106.41500091552734,100.82499694824219,102.88500213623047,106.26000213623047,374336800.0,106.06875610351562
2020-08-03,111.63749694824219,107.89250183105469,108.19999694824219,108.9375,308151200.0,108.74143981933594
2020-08-04,110.79000091552734,108.38749694824219,109.13249969482422,109.66500091552734,173071600.0,109.4676284790039
2020-08-05,110.39250183105469,108.89749908447266,109.37750244140625,110.0625,121992000.0,109.86441040039062
2020-08-06,114.4124984741211,109.79750061035156,110.40499877929688,113.90249633789062,202428800.0,113.69750213623047
2020-08-07,113.67500305175781,110.2925033569336,113.20500183105469,111.11250305175781,198045600.0,111.11250305175781
2020-08-10,113.7750015258789,110.0,112.5999984741211,112.72750091552734,212403600.0,112.72750091552734
2020-08-11,112.48249816894531,109.10749816894531,111.97000122070312,109.375,187902400.0,109.375
2020-08-12,113.2750015258789,110.29750061035156,110.49749755859375,113.01000213623047,165944800.0,113.01000213623047
2020-08-13,116.0425033569336,113.92749786376953,114.43000030517578,115.01000213623047,210082000.0,115.01000213623047
2020-08-14,115.0,113.04499816894531,114.83000183105469,114.90750122070312,165565200.0,114.90750122070312
2020-08-17,116.0875015258789,113.9625015258789,116.0625,114.60749816894531,119561600.0,114.60749816894531
2020-08-18,116.0,114.00749969482422,114.35250091552734,115.5625,105633600.0,115.5625
2020-08-19,117.1624984741211,115.61000061035156,115.98249816894531,115.7074966430664,145538000.0,115.7074966430664
2020-08-20,118.39250183105469,115.73249816894531,115.75,118.2750015258789,126907200.0,118.2750015258789
2020-08-21,124.86750030517578,119.25,119.26249694824219,124.37000274658203,338054800.0,124.37000274658203
2020-08-24,128.78500366210938,123.9375,128.69749450683594,125.85749816894531,345937600.0,125.85749816894531
2020-08-25,125.18000030517578,123.05249786376953,124.69750213623047,124.82499694824219,211495600.0,124.82499694824219
2020-08-26,126.99250030517578,125.0824966430664,126.18000030517578,126.52249908447266,163022400.0,126.52249908447266
2020-08-27,127.48500061035156,123.8324966430664,127.14250183105469,125.01000213623047,155552400.0,125.01000213623047
2020-08-28,126.44249725341797,124.57749938964844,126.01249694824219,124.80750274658203,187630000.0,124.80750274658203
2020-08-31,131.0,126.0,127.58000183105469,129.0399932861328,225702700.0,129.0399932861328
2020-09-01,134.8000030517578,130.52999877929688,132.75999450683594,134.17999267578125,152470100.0,134.17999267578125
2020-09-02,137.97999572753906,127.0,137.58999633789062,131.39999389648438,200119000.0,131.39999389648438
2020-09-03,128.83999633789062,120.5,126.91000366210938,120.87999725341797,257599600.0,120.87999725341797
2020-09-04,123.69999694824219,110.88999938964844,120.06999969482422,120.95999908447266,332607200.0,120.95999908447266
2020-09-08,118.98999786376953,112.68000030517578,113.94999694824219,112.81999969482422,231366600.0,112.81999969482422
2020-09-09,119.13999938964844,115.26000213623047,117.26000213623047,117.31999969482422,176940500.0,117.31999969482422
2020-09-10,120.5,112.5,120.36000061035156,113.48999786376953,182274400.0,113.48999786376953
2020-09-11,115.2300033569336,110.0,114.56999969482422,112.0,180860300.0,112.0
2020-09-14,115.93000030517578,112.80000305175781,114.72000122070312,115.36000061035156,140150100.0,115.36000061035156
2020-09-15,118.83000183105469,113.61000061035156,118.33000183105469,115.54000091552734,184642000.0,115.54000091552734
2020-09-16,116.0,112.04000091552734,115.2300033569336,112.12999725341797,154679000.0,112.12999725341797
2020-09-17,112.19999694824219,108.70999908447266,109.72000122070312,110.33999633789062,178011000.0,110.33999633789062
2020-09-18,110.87999725341797,106.08999633789062,110.4000015258789,106.83999633789062,287104900.0,106.83999633789062
2020-09-21,110.19000244140625,103.0999984741211,104.54000091552734,110.08000183105469,195713800.0,110.08000183105469
2020-09-22,112.86000061035156,109.16000366210938,112.68000030517578,111.80999755859375,183055400.0,111.80999755859375
2020-09-23,112.11000061035156,106.7699966430664,111.62000274658203,107.12000274658203,150718700.0,107.12000274658203
2020-09-24,110.25,105.0,105.16999816894531,108.22000122070312,167743300.0,108.22000122070312
2020-09-25,112.44000244140625,107.66999816894531,108.43000030517578,112.27999877929688,149981400.0,112.27999877929688
2020-09-28,115.31999969482422,112.77999877929688,115.01000213623047,114.95999908447266,137672400.0,114.95999908447266
2020-09-29,115.30999755859375,113.56999969482422,114.55000305175781,114.08999633789062,99382200.0,114.08999633789062
2020-09-30,117.26000213623047,113.62000274658203,113.79000091552734,115.80999755859375,142675200.0,115.80999755859375
2020-10-01,117.72000122070312,115.83000183105469,117.63999938964844,116.79000091552734,116120400.0,116.79000091552734
2020-10-02,115.37000274658203,112.22000122070312,112.88999938964844,113.0199966430664,144712000.0,113.0199966430664
2020-10-05,116.6500015258789,113.55000305175781,113.91000366210938,116.5,106243800.0,116.5
2020-10-06,116.12000274658203,112.25,115.69999694824219,113.16000366210938,161498200.0,113.16000366210938
2020-10-07,115.55000305175781,114.12999725341797,114.62000274658203,115.08000183105469,96849000.0,115.08000183105469
2020-10-08,116.4000015258789,114.58999633789062,116.25,114.97000122070312,83477200.0,114.97000122070312
2020-10-09,117.0,114.91999816894531,115.27999877929688,116.97000122070312,100506900.0,116.97000122070312
2020-10-12,125.18000030517578,119.27999877929688,120.05999755859375,124.4000015258789,240226800.0,124.4000015258789
2020-10-13,125.38999938964844,119.6500015258789,125.2699966430664,121.0999984741211,262330500.0,121.0999984741211
2020-10-14,123.02999877929688,119.62000274658203,121.0,121.19000244140625,151062300.0,121.19000244140625
2020-10-15,121.19999694824219,118.1500015258789,118.72000122070312,120.70999908447266,112559200.0,120.70999908447266
2020-10-16,121.55000305175781,118.80999755859375,121.27999877929688,119.0199966430664,115073800.0,119.0199966430664
