Period, Collections,	A Interest Due,	A Interest Paid, A Interest Shortfall, A Principal Due,A Principal Paid, A Principal Shortfall, A Balance, B Interest Due, B Interest Paid, B Interest Shortfall, B Principal Due, B Principal Paid, B Principal Shortfall, B Balance, Reserve
0,0,0,0,0,0,0,0,140000.0,0,0,0,0,0,0,35000.0,0,
1,19957.485763310095,583.3333333333334,583.3333333333334,0.0,18915.819096643427,18915.819096643427,0.0,121084.18090335658,233.33333333333334,233.33333333333334,0.0,0,0,0,35000.0,225.00000000000364,
2,19957.485763310095,504.5174204306524,504.5174204306524,0.0,19026.570949171517,19026.570949171517,0.0,102057.60995418506,233.33333333333334,233.33333333333334,0.0,0,0,0,35000.0,418.064060374596,
3,19957.485763310095,425.2400414757711,425.2400414757711,0.0,19137.98437934255,19137.98437934255,0.0,82919.6255748425,233.33333333333334,233.33333333333334,0.0,0,0,0,35000.0,578.9920695330366,
4,19957.485763310095,345.4984398951771,345.4984398951771,0.0,19250.063413833934,19250.063413833934,0.0,63669.562161008565,233.33333333333334,233.33333333333334,0.0,0,0,0,35000.0,707.582645780687,
5,19957.485763310095,265.2898423375357,265.2898423375357,0.0,19362.81210424841,19362.81210424841,0.0,44306.75005676015,233.33333333333334,233.33333333333334,0.0,0,0,0,35000.0,803.6331291715032,
6,19957.485763310095,184.61145856983396,184.61145856983396,0.0,19476.23452727059,19476.23452727059,0.0,24830.515529489567,233.33333333333334,233.33333333333334,0.0,0,0,0,35000.0,866.9395733078418,
7,19957.485763310095,103.46048137287319,103.46048137287319,0.0,19590.334784824558,19590.334784824558,0.0,5240.1807446650055,233.33333333333334,233.33333333333334,0.0,0,0,0,35000.0,897.2967370871738,
8,19957.485763310095,21.83408643610419,21.83408643610419,0.0,5240.1807446650055,5240.1807446650055,0.0,0.0,233.33333333333334,233.33333333333334,0.0,15359.434335962826,15359.434335962826,0.0,19640.565664037174,0,
9,10370.320893591637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.93710442691452,130.93710442691452,0.0,10233.420468655404,10233.420468655404,0.0,9407.14519538177,5.963320509319601,
10,10370.320893591637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.71430130254514,62.71430130254514,0.0,9407.14519538177,9407.14519538177,0.0,0.0,906.4247174166412,
