Period, Collections,	A Interest Due,	A Interest Paid, A Interest Shortfall, A Principal Due,A Principal Paid, A Principal Shortfall, A Balance, B Interest Due, B Interest Paid, B Interest Shortfall, B Principal Due, B Principal Paid, B Principal Shortfall, B Balance, Reserve
54,113353.89690196254,240936.50117120057,113353.89690196254,127582.60426923803,0,0.0,0.0,22683499.454199996,1616561.175346038,0.0,1616561.175346038,0,0,0,5670874.863549999,0,
55,130576.6832335555,261122.00474729209,130576.6832335555,130545.32151373659,0,0.0,0.0,22683499.454199996,1648716.3457331948,0.0,1648716.3457331948,0,0,0,5670874.863549999,0,
56,99950.18246845333,264084.7219917907,99950.18246845333,164134.53952333736,0,0.0,0.0,22683499.454199996,1680871.5161203516,0.0,1680871.5161203516,0,0,0,5670874.863549999,0,
57,88932.19840128817,297673.94000139146,88932.19840128817,208741.74160010327,0,0.0,0.0,22683499.454199996,1713026.6865075084,0.0,1713026.6865075084,0,0,0,5670874.863549999,0,
58,77386.39427981392,342281.14207815734,77386.39427981392,264894.7477983434,0,0.0,0.0,22683499.454199996,1745181.8568946652,0.0,1745181.8568946652,0,0,0,5670874.863549999,0,
59,75364.93431334222,398434.1482763975,75364.93431334222,323069.2139630553,0,0.0,0.0,22683499.454199996,1777337.027281822,0.0,1777337.027281822,0,0,0,5670874.863549999,0,
60,68429.46670022444,456608.61444110936,68429.46670022444,388179.1477408849,0,0.0,0.0,22683499.454199996,1809492.1976689787,0.0,1809492.1976689787,0,0,0,5670874.863549999,0,
61,72545.60382508277,521718.548218939,72545.60382508277,449172.9443938562,0,0.0,0.0,22683499.454199996,1841647.3680561355,0.0,1841647.3680561355,0,0,0,5670874.863549999,0,
62,58248.59063441201,582712.3448719103,58248.59063441201,524463.7542374983,0,0.0,0.0,22683499.454199996,1873802.5384432923,0.0,1873802.5384432923,0,0,0,5670874.863549999,0,
63,91832.26663630122,658003.1547155523,91832.26663630122,566170.8880792512,0,0.0,0.0,22683499.454199996,1905957.708830449,0.0,1905957.708830449,0,0,0,5670874.863549999,0,
64,56145.40037204537,699710.2885573052,56145.40037204537,643564.8881852599,0,0.0,0.0,22683499.454199996,1938112.8792176058,0.0,1938112.8792176058,0,0,0,5670874.863549999,0,
