Period, Collections,	A Interest Due,	A Interest Paid, A Interest Shortfall, A Principal Due,A Principal Paid, A Principal Shortfall, A Balance, B Interest Due, B Interest Paid, B Interest Shortfall, B Principal Due, B Principal Paid, B Principal Shortfall, B Balance, Reserve
13,708816.0165519953,108019.3738365385,108019.3738365385,0.0,285473.5350760087,285473.5350760087,0.0,19218025.214568228,27493.266919056117,27493.266919056117,0.0,71368.38376900218,71368.38376900218,0.0,4804506.303642057,3014067.9639193965,
14,701097.1843952859,106438.28969867961,106438.28969867961,0.0,289228.3428020739,289228.3428020739,0.0,18928796.871766154,27090.84680977627,27090.84680977627,0.0,72307.08570051848,72307.08570051848,0.0,4732199.217941538,3220100.583303634,
15,709399.1366829809,104836.4097033875,104836.4097033875,0.0,292749.94023986906,292749.94023986906,0.0,18636046.931526285,26683.1337050002,26683.1337050002,0.0,73187.48505996726,73187.48505996726,0.0,4659011.732881571,3432042.7512783906,
16,695461.7373168963,103215.02547682807,103215.02547682807,0.0,296777.60335907486,296777.60335907486,0.0,18339269.328167208,26270.456351522826,26270.456351522826,0.0,74194.40083976871,74194.40083976871,0.0,4584817.332041802,3627047.002568092,
17,703581.4551687663,101571.33419378888,101571.33419378888,0.0,300567.47624330077,300567.47624330077,0.0,18038701.85192391,25852.10136970718,25852.10136970718,0.0,75141.86906082519,75141.86906082519,0.0,4509675.462980977,3827495.676869237,
18,726703.4208567954,99906.65284629363,99906.65284629363,0.0,303418.23695671005,303418.23695671005,0.0,17735283.614967197,25428.403962507622,25428.403962507622,0.0,75854.55923917751,75854.55923917751,0.0,4433820.903741799,4049591.2447213433,
19,719444.0756298032,98226.18267079507,98226.18267079507,0.0,306523.4906787864,306523.4906787864,0.0,17428760.124288414,25000.68795709539,25000.68795709539,0.0,76630.8726696966,76630.8726696966,0.0,4357190.031072103,4262654.086374773,
20,689340.0476425629,96528.51416760324,96528.51416760324,0.0,310905.2580521866,310905.2580521866,0.0,17117854.866236225,24568.594605314276,24568.594605314276,0.0,77726.31451304664,77726.31451304664,0.0,4279463.716559056,4442265.452679185,
21,694919.0071635838,94806.57741520913,94806.57741520913,0.0,315117.874639513,315117.874639513,0.0,16802736.991596714,24130.3244592297,24130.3244592297,0.0,78779.46865987824,78779.46865987824,0.0,4200684.247899178,4624350.214668939,
22,705837.8723884529,93061.30924870225,93061.30924870225,0.0,318831.9184699916,318831.9184699916,0.0,16483905.073126722,23686.11596363412,23686.11596363412,0.0,79707.9796174979,79707.9796174979,0.0,4120976.2682816805,4814900.763757566,
23,704886.4722491908,91295.47099402198,91295.47099402198,0.0,322694.7828062099,322694.7828062099,0.0,16161210.290320512,23236.67193570195,23236.67193570195,0.0,80673.69570155248,80673.69570155248,0.0,4040302.572580128,5001886.614569271,
24,706678.3493227682,89508.23841455053,89508.23841455053,0.0,326380.17184585094,326380.17184585094,0.0,15834830.118474662,22781.78258938711,22781.78258938711,0.0,81595.04296146274,81595.04296146274,0.0,3958707.5296186656,5188299.728080789,
25,685997.4355182914,87700.594450357,87700.594450357,0.0,331077.34436638426,331077.34436638426,0.0,15503752.774108276,22321.69810419652,22321.69810419652,0.0,82769.33609159607,82769.33609159607,0.0,3875938.193527069,5350428.190586546,
26,685997.4355182914,85866.9353777471,85866.9353777471,0.0,335840.3055483361,335840.3055483361,0.0,15167912.46855994,21854.992211250858,21854.992211250858,0.0,83960.07638708403,83960.07638708403,0.0,3791978.117139985,5508903.31658042,
