Period, Collections,	A Interest Due,	A Interest Paid, A Interest Shortfall, A Principal Due,A Principal Paid, A Principal Shortfall, A Balance, B Interest Due, B Interest Paid, B Interest Shortfall, B Principal Due, B Principal Paid, B Principal Shortfall, B Balance, Reserve
26,641887.9043264836,66596.68638412897,66596.68638412897,0.0,314609.6836293211,314609.6836293211,0.0,15668595.048561633,26638.674553651592,26638.674553651592,0.0,78652.42090733028,78652.42090733028,0.0,3917148.762140408,5178105.334521221,
27,631651.3853245687,65285.81270234013,65285.81270234013,0.0,318956.92629121983,318956.92629121983,0.0,15349638.122270413,26114.325080936054,26114.325080936054,0.0,79739.23157280496,79739.23157280496,0.0,3837409.530567603,5319660.424198489,
28,631651.3853245687,63956.82550946005,63956.82550946005,0.0,323365.02507213847,323365.02507213847,0.0,15026273.097198274,25582.730203784024,25582.730203784024,0.0,80841.25626803462,80841.25626803462,0.0,3756568.2742995685,5457565.97246964,
29,647416.0888360448,62609.47123832614,62609.47123832614,0.0,327414.3628648801,327414.3628648801,0.0,14698858.734333394,25043.788495330456,25043.788495330456,0.0,81853.59071622003,81853.59071622003,0.0,3674714.6835833485,5608060.847990928,
30,648490.2292689247,61245.244726389144,61245.244726389144,0.0,331406.95386432804,331406.95386432804,0.0,14367451.780469067,24498.09789055566,24498.09789055566,0.0,82851.73846608201,82851.73846608201,0.0,3591862.945117267,5756549.042312498,
31,662112.8832295539,59864.38241862111,59864.38241862111,0.0,334920.1701371022,334920.1701371022,0.0,14032531.610331964,23945.752967448447,23945.752967448447,0.0,83730.04253427555,83730.04253427555,0.0,3508132.902582991,5916201.577484604,
32,636999.4063113446,58468.881709716516,58468.881709716516,0.0,339266.7973172151,339266.7973172151,0.0,13693264.81301475,23387.552683886606,23387.552683886606,0.0,84816.69932930378,84816.69932930378,0.0,3423316.2032536874,6047261.052755826,
33,635135.1839319951,57055.27005422812,57055.27005422812,0.0,343632.96558258875,343632.96558258875,0.0,13349631.84743216,22822.10802169125,22822.10802169125,0.0,85908.24139564719,85908.24139564719,0.0,3337407.96185804,6172977.651633666,
34,652534.3920680705,55623.466030967335,55623.466030967335,0.0,347585.23678119754,347585.23678119754,0.0,13002046.610650964,22249.386412386935,22249.386412386935,0.0,86896.30919529939,86896.30919529939,0.0,3250511.652662741,6313157.645281885,
35,641171.9147257624,54175.19421104568,54175.19421104568,0.0,351953.2817684698,351953.2817684698,0.0,12650093.328882495,21670.077684418276,21670.077684418276,0.0,87988.32044211745,87988.32044211745,0.0,3162523.3322206237,6438542.685901596,
